time_s,truth_phase_rad,measured_rate_rad_s,phase_hint_rad,hint_available,hint_accepted,mode,decoded_phase_rad,truth_error_rad,bump_concentration
298.0,1.0102184970953378,0.0012228117569857636,nan,0,0,dead_reckoning,1.044752110587663,0.03453361349232509,
298.0,1.0102184970953378,0.0012228117569857636,nan,0,0,cann_no_cue,1.0447521102788284,0.03453361318349035,0.7961706624163978
298.0,1.0102184970953378,0.0012228117569857636,nan,0,0,cann_sparse_cue,1.0297330646420155,0.019514567546677686,0.7961706624163977
298.0,1.0102184970953378,0.0012228117569857636,nan,0,0,cann_gated_cue,1.0297330608500492,0.01951456375471139,0.7961706624163979
300.0,1.012290966156711,0.0012540733027565966,nan,0,0,dead_reckoning,1.0471977341016345,0.034906767944923534,
300.0,1.012290966156711,0.0012540733027565966,nan,0,0,cann_no_cue,1.0471977337926461,0.03490676763593514,0.7961706624218077
300.0,1.012290966156711,0.0012540733027565966,nan,0,0,cann_sparse_cue,1.0321786881558328,0.019887721999121588,0.7961706624218075
300.0,1.012290966156711,0.0012540733027565966,nan,0,0,cann_gated_cue,1.032178684363867,0.019887718207155736,0.7961706624218078
302.0,1.0143853612591043,0.0013384274516769405,nan,0,0,dead_reckoning,1.0497058807071478,0.035320519448043264,
302.0,1.0143853612591043,0.0013384274516769405,nan,0,0,cann_no_cue,1.0497058803979928,0.035320519138888784,0.796170662424258
302.0,1.0143853612591043,0.0013384274516769405,nan,0,0,cann_sparse_cue,1.0346868347611795,0.02030147350207523,0.7961706624242579
302.0,1.0143853612591043,0.0013384274516769405,nan,0,0,cann_gated_cue,1.0346868309692134,0.020301469710108933,0.796170662424258
304.0,1.0165016824025175,0.0011800946709628415,nan,0,0,dead_reckoning,1.0523827356105016,0.03588105320798407,
304.0,1.0165016824025175,0.0011800946709628415,nan,0,0,cann_no_cue,1.0523827353011446,0.035881052898627086,0.7961706624311788
304.0,1.0165016824025175,0.0011800946709628415,nan,0,0,cann_sparse_cue,1.0373636896643315,0.020862007261813975,0.7961706624311788
304.0,1.0165016824025175,0.0011800946709628415,nan,0,0,cann_gated_cue,1.037363685872365,0.02086200346984768,0.796170662431179
306.0,1.018639891121224,0.0011451619367611448,nan,0,0,dead_reckoning,1.0547429249524272,0.03610303383120339,
306.0,1.018639891121224,0.0011451619367611448,nan,0,0,cann_no_cue,1.05474292464293,0.036103033521706074,0.7961706624185593
306.0,1.018639891121224,0.0011451619367611448,nan,0,0,cann_sparse_cue,1.039723879006117,0.021083987884892963,0.7961706624185592
306.0,1.018639891121224,0.0011451619367611448,nan,0,0,cann_gated_cue,1.0397238752141507,0.021083984092926666,0.7961706624185592
308.0,1.0207999105512533,0.0010724359222303737,nan,0,0,dead_reckoning,1.0570332488259495,0.036233338274696436,
308.0,1.0207999105512533,0.0010724359222303737,nan,0,0,cann_no_cue,1.0570332485163252,0.03623333796507211,0.7961706624159884
