seed,packet_loss_rate,delay,method,position_rmse,velocity_rmse,mean_angle_nis,mean_orbit_nees,pre_ci_position_rmse,pre_ci_velocity_rmse,pre_ci_mean_orbit_nees,ci_position_gain,ci_velocity_gain,mean_attitude_error_deg,received_report_count,dropped_report_count,pending_report_count,average_delay,realized_packet_loss_rate,failed,error
20260742,0.0,0.0,mekf_with_covariance,0.39334682920950803,0.0024710777676980075,1.5205468389117016,0.0018530732814702456,0.3961709813625519,0.0032965390593895543,0.003142364160706654,0.0028241521530438796,0.0008254612916915468,0.06261707005827621,366,0,0,0.0,0.0,False,
20260742,0.0,0.0,mekf_without_covariance,0.38216422798416577,0.002803069829576152,6.992703431693872,0.002448693544782283,0.3807885690817338,0.0036583311207306376,0.004077700062758241,-0.0013756589024319643,0.0008552612911544855,0.06261707005827621,366,0,0,0.0,0.0,False,
20260742,0.0,0.0,mekf_with_covariance_local_only,0.3997455089767342,0.0029860191439027746,0.8702161767169343,0.002702540266626794,0.3997455089767342,0.0029860191439027746,0.002702540266626794,0.0,0.0,0.06261707005827621,366,0,0,0.0,0.0,False,
20260743,0.0,0.0,truth_attitude,0.39540761683861836,0.002677946388804713,1.7458008068872266,0.002159896729991191,0.411373932857235,0.002783988522991298,0.0022717105584468965,0.015966316018616644,0.00010604213418658522,0.054665065028850775,366,0,0,0.0,0.0,False,
20260743,0.0,0.0,mekf_with_covariance,0.3290177824822692,0.002826457125080208,1.2451875810864317,0.0022443974788545554,0.3498910621924683,0.0028902175550843266,0.002272473829181551,0.02087327971019909,6.376043000411863e-05,0.054665065028850775,366,0,0,0.0,0.0,False,
20260743,0.0,0.0,mekf_without_covariance,0.4093246147152025,0.0032030884925878943,6.496010617058078,0.003100284299460805,0.42407698251862763,0.003299898742781438,0.003227489090162446,0.014752367803425148,9.681025019354353e-05,0.054665065028850775,366,0,0,0.0,0.0,False,
20260743,0.0,0.0,mekf_with_covariance_local_only,0.46751430054438864,0.0029878971163015858,0.9089302712327771,0.002613208704510349,0.46751430054438864,0.0029878971163015858,0.002613208704510349,0.0,0.0,0.054665065028850775,366,0,0,0.0,0.0,False,
20260744,0.0,0.0,truth_attitude,0.6237044448681961,0.002587281394734545,1.7879092763060773,0.0023923267736467137,0.6182379918438459,0.0027387990308295057,0.0025963962807667327,-0.005466453024350226,0.00015151763609496088,0.06126971553677731,366,0,0,0.0,0.0,False,
20260744,0.0,0.0,mekf_with_covariance,0.41292548366293785,0.0026494310551947674,1.8135477697076439,0.0021349752622088175,0.4279368484314487,0.004145674093121275,0.004763278345930816,0.015011364768510838,0.0014962430379265074,0.06126971553677731,366,0,0,0.0,0.0,False,
20260744,0.0,0.0,mekf_without_covariance,0.4820966602424971,0.0027239324660452814,7.824473210648872,0.0024551213364490056,0.48625123163299616,0.004821600545607323,0.007068016025036999,0.004154571390499073,0.0020976680795620414,0.06126971553677731,366,0,0,0.0,0.0,False,
20260744,0.0,0.0,mekf_with_covariance_local_only,0.5489018183286831,0.0029647536056705225,0.9286780917394513,0.0027989889735932027,0.5489018183286831,0.0029647536056705225,0.0027989889735932027,0.0,0.0,0.06126971553677731,366,0,0,0.0,0.0,False,
20260745,0.0,0.0,truth_attitude,0.5283558964071662,0.0025729058795329954,1.5694847177781162,0.0021982220472061428,0.5477688086785655,0.0023988046279455736,0.001921276615375503,0.019412912271399296,-0.00017410125158742176,0.05970031559296897,366,0,0,0.0,0.0,False,
20260745,0.0,0.0,mekf_with_covariance,0.40439521304748655,0.0030882137458051848,1.3868072452756488,0.0027214118817706196,0.4372736856957136,0.0038809054264499166,0.004183814466889825,0.032878472648227075,0.0007926916806447319,0.05970031559296897,366,0,0,0.0,0.0,False,
20260745,0.0,0.0,mekf_without_covariance,0.7096613386473366,0.0034468874372901304,7.257008122885646,0.004025959835472669,0.7152438900511932,0.004362870721021451,0.006069718018339636,0.0055825514038565505,0.000915983283731321,0.05970031559296897,366,0,0,0.0,0.0,False,
20260745,0.0,0.0,mekf_with_covariance_local_only,0.4670787846930781,0.004057625593210187,0.9198929507958195,0.004742165532749551,0.4670787846930781,0.004057625593210187,0.004742165532749551,0.0,0.0,0.05970031559296897,366,0,0,0.0,0.0,False,
20260746,0.0,0.0,truth_attitude,0.5341291910248028,0.0027773585094851374,1.6768742456910237,0.0025241024896917427,0.5348482041284021,0.003632968688206644,0.003994308865032939,0.0007190131035992309,0.0008556101787215065,0.049886169395359364,366,0,0,0.0,0.0,False,
20260746,0.0,0.0,mekf_with_covariance,0.347917045691423,0.0023447415109966066,0.928237737356472,0.0016487052503240014,0.3614329591120631,0.005338846205261423,0.007557040837191974,0.013515913420640069,0.0029941046942648162,0.049886169395359364,366,0,0,0.0,0.0,False,
20260746,0.0,0.0,mekf_without_covariance,0.4609185756542209,0.0035231406139075924,5.059355621976097,0.0038691072571999606,0.46570089408497295,0.005832070815424654,0.010005960271557484,0.004782318430752053,0.0023089302015170616,0.049886169395359364,366,0,0,0.0,0.0,False,
20260746,0.0,0.0,mekf_with_covariance_local_only,0.4385634899187764,0.004474352699181309,0.8272316149426817,0.0057194599574827976,0.4385634899187764,0.004474352699181309,0.0057194599574827976,0.0,0.0,0.049886169395359364,366,0,0,0.0,0.0,False,
20260747,0.0,0.0,truth_attitude,0.3585710063014983,0.003635872222828997,1.917350558806833,0.0039831842854641765,0.3795112710189563,0.0032868839595529384,0.0032159484464966076,0.020940264717458024,-0.00034898826327605867,0.0658311614146237,366,0,0,0.0,0.0,False,
20260747,0.0,0.0,mekf_with_covariance,0.36742679210700574,0.00414742184657982,2.334858039523688,0.004999222709380207,0.3907895369776604,0.0065818798110771765,0.011588369438192121,0.02336274487065465,0.0024344579644973562,0.0658311614146237,366,0,0,0.0,0.0,False,
20260747,0.0,0.0,mekf_without_covariance,0.5090396888607451,0.004537775733727769,11.3259533032318,0.006323164141251023,0.5143430055095031,0.007059745411053979,0.014765719363400926,0.005303316648757939,0.0025219696773262105,0.0658311614146237,366,0,0,0.0,0.0,False,
