seed,mode,angle_sigma_deg,process_noise,baseline_position_rmse,baseline_velocity_rmse,algorithm,position_rmse,velocity_rmse,position_improvement_pct,velocity_ratio,mean_nees,mean_nis,sat_01_position_rmse,sat_01_velocity_rmse,sat_02_position_rmse,sat_02_velocity_rmse,sat_03_position_rmse,sat_03_velocity_rmse
20260730,combined,2.0,1e-07,28.773858255441734,0.025595737353267464,local_6d,10.464369830506673,0.04085224393268566,63.632371656214566,1.5960565374167899,977.7361436312694,3.6013212472503593,10.73619906143546,0.039122383297599185,10.127414724963742,0.038497174452271486,10.529495705120816,0.04493717404818631
20260730,combined,2.0,1e-07,28.773858255441734,0.025595737353267464,fleet_ci,3.237818396283983,0.06089701750755464,88.74736099851452,2.3791859037724006,7.077743174379031,1.7170961646456595,2.8598961461964927,0.05502589593790326,3.9842108500802222,0.06838812034269783,2.8693481925752344,0.05927703624206283
20260731,combined,1.0,1e-07,28.773858255441734,0.025595737353267464,centralized,3.5036722474780313,0.0529461440143966,87.82341868659405,2.068553184604298,6.45027333925562,2.2814959936439063,2.265211215972075,0.04223201835933449,4.472857229394303,0.040369799587455485,3.7729482970677153,0.07623661409639984
20260731,combined,1.0,1e-07,28.773858255441734,0.025595737353267464,local_6d,10.933658746297418,0.04750023453910134,62.00141583644023,1.8557869180915636,2249.740992522477,3.5589461916309117,11.245505016913846,0.05674828946307527,10.572784822745614,0.033469131869193904,10.982686399232792,0.052283282285034836
20260731,combined,1.0,1e-07,28.773858255441734,0.025595737353267464,fleet_ci,3.4415904379159357,0.05218271250827535,88.03917636848351,2.0387266749951194,5.894668164869208,1.730038802358246,2.2270998893426723,0.038824285936178454,5.150444166630643,0.06658462332036252,2.9472272577744913,0.051139228268285084
20260731,combined,2.0,1e-07,28.773858255441734,0.025595737353267464,centralized,3.5291003658632696,0.05098798921193821,87.73504639338438,1.9920500241197097,5.999621290773349,1.7261611214472445,2.2324732383645345,0.03747886935789601,4.6000207360840895,0.04971679874208691,3.7548071231411844,0.06576829953583171
20260731,combined,2.0,1e-07,28.773858255441734,0.025595737353267464,local_6d,11.885270620944517,0.04860247034136092,58.694205985751786,1.8988501745645743,1376.4111524520229,3.3508771578714436,12.323668620448029,0.05908962611307029,11.399838369288972,0.03312073289094079,11.932304873096554,0.05359705202007168
20260731,combined,2.0,1e-07,28.773858255441734,0.025595737353267464,fleet_ci,3.3674224547625733,0.04744829058640148,88.29693805791331,1.8537575195248046,4.675291011647675,1.5183916107866657,2.2050449338529075,0.040062365417418054,4.9052511089518775,0.05413989203532841,2.991971321482933,0.04814261430645796
20260732,combined,1.0,1e-07,28.773858255441734,0.025595737353267464,centralized,3.0001860859625062,0.03887031070226353,89.57322282146465,1.5186243774024928,8.361861963283406,2.279125259099425,2.1207787413523644,0.04423445410002573,4.17886496472204,0.03569683777683548,2.700914551813115,0.03667964022992938
20260732,combined,1.0,1e-07,28.773858255441734,0.025595737353267464,local_6d,10.5902951858802,0.04664275656880357,63.19473359511197,1.8222861066688243,1988.470538861645,3.3914773063855583,10.586240436318677,0.04965402162874018,10.448045060496108,0.04296882940605921,10.736600060825813,0.04730541867161131
20260732,combined,1.0,1e-07,28.773858255441734,0.025595737353267464,fleet_ci,3.0353541694394868,0.04355770426456024,89.45100047934852,1.7017561816401359,8.391936233317677,1.800670431165048,2.124669356738896,0.04222088539845351,4.664582074461812,0.05147660310291394,2.316811077117753,0.036975624292313256
