seed,packet_loss_rate,delay,method,position_rmse,velocity_rmse,mean_angle_nis,mean_orbit_nees,mean_attitude_error_deg,received_report_count,dropped_report_count,pending_report_count,average_delay,realized_packet_loss_rate,failed,error
20260736,0.1,0.0,mekf_without_covariance,0.5542535712666573,0.00468235333520735,5.7481704150889605,0.0064772010356837035,0.05560981334828607,335,31,0,0.0,0.08469945355191257,False,
20260737,0.1,0.0,truth_attitude,0.6049484673504634,0.0019811343462948355,1.7359449202981352,0.0015563194816404155,0.07088450808251456,329,37,0,0.0,0.10109289617486339,False,
20260737,0.1,0.0,mekf_with_covariance,0.32509825200597897,0.002590268425106574,2.147842495981341,0.0019907327777910163,0.07088450808251456,329,37,0,0.0,0.10109289617486339,False,
20260737,0.1,0.0,mekf_without_covariance,0.38573226131750593,0.0028351497510342104,9.167790413047902,0.0025269562020069285,0.07088450808251456,329,37,0,0.0,0.10109289617486339,False,
20260738,0.1,0.0,truth_attitude,0.39652815494774424,0.0018591483326011477,1.618010695377496,0.0011685371127649383,0.06166107915910718,323,43,0,0.0,0.11748633879781421,False,
20260738,0.1,0.0,mekf_with_covariance,0.3565733362868857,0.003475382089439945,1.672097568531661,0.003687637488810167,0.06166107915910718,323,43,0,0.0,0.11748633879781421,False,
20260738,0.1,0.0,mekf_without_covariance,0.5066254403834002,0.0034906682328162677,7.829367614937691,0.003899728914233842,0.06166107915910718,323,43,0,0.0,0.11748633879781421,False,
20260739,0.1,0.0,truth_attitude,0.5577525588741887,0.0022485626391777484,1.4646037227431281,0.0017281071559313067,0.04815339326823762,323,43,0,0.0,0.11748633879781421,False,
20260739,0.1,0.0,mekf_with_covariance,0.40961714960432377,0.0028562407148714055,1.0152984190504255,0.002440473069827131,0.04815339326823762,323,43,0,0.0,0.11748633879781421,False,
20260739,0.1,0.0,mekf_without_covariance,0.5548161884571676,0.0031416374388182197,4.701028096597509,0.0031483094789876626,0.04815339326823762,323,43,0,0.0,0.11748633879781421,False,
20260740,0.1,0.0,truth_attitude,0.5097208940228645,0.0022017304915538166,1.6221986313697556,0.0016959567440229786,0.06018716706889908,331,35,0,0.0,0.09562841530054644,False,
20260740,0.1,0.0,mekf_with_covariance,0.3683018660039932,0.002935834198098864,1.9476872356274444,0.0026577417234347317,0.06018716706889908,331,35,0,0.0,0.09562841530054644,False,
