seed,satellite_id,timestamp,attitude_error_deg,attitude_nees,gyro_nis,star_tracker_nis
20260730,sat_02,30.0,0.021388591076667296,0.29376083517704094,2.547660741990073,2.958432471688041
20260730,sat_02,32.0,0.02190345442136612,0.2629030822273571,1.3303923578997487,nan
20260730,sat_02,34.0,0.021093151827790584,0.20916652677087205,1.721572094215973,nan
20260730,sat_02,36.0,0.021695303289841393,0.1910219349566331,0.6567815574530859,nan
20260730,sat_02,38.0,0.02041504648415608,0.1469716078806515,1.936212748204054,nan
20260730,sat_02,40.0,0.06038425581756932,2.5836132514943726,9.515974914045788,1.2230853957616339
20260730,sat_02,42.0,0.06517205218622915,2.6441333167887833,2.4354778484799264,nan
20260730,sat_02,44.0,0.06918528562033546,2.6280506656877383,1.2222298444150859,nan
20260730,sat_02,46.0,0.07074288778820315,2.433859863681347,3.8136042295156094,nan
20260730,sat_02,48.0,0.07212898970047465,2.251293602905561,6.7245818030142654,nan
20260730,sat_02,50.0,0.03766079894043351,1.1157763866822334,5.57933270428201,9.006231511803893
20260730,sat_02,52.0,0.04038987495912802,1.1503304354888921,2.421506205868637,nan
20260730,sat_02,54.0,0.04289959777870846,1.1664558065570951,0.7728946586928738,nan
20260730,sat_02,56.0,0.045260148138895284,1.1706259922052065,5.290515251374072,nan
20260730,sat_02,58.0,0.04769894708912753,1.1761796302355523,1.7986295635272593,nan
20260730,sat_02,60.0,0.046873711019819624,1.910008292350603,3.509413952944544,0.13642043170519594
20260730,sat_02,62.0,0.0504095157578538,2.008362141150133,0.23629773261147524,nan
20260730,sat_02,64.0,0.0500805595461013,1.8058138831164092,5.132441883171543,nan
20260730,sat_02,66.0,0.05341102462968973,1.8755213942775861,1.454127990951206,nan
20260730,sat_02,68.0,0.05268354110036425,1.670431116222881,2.5344813203004666,nan
20260730,sat_02,70.0,0.033993836956800395,1.1002021932223878,0.9586043044567156,2.7996280157215114
20260730,sat_02,72.0,0.03603190453410889,1.135338954638256,3.53033583894877,nan
20260730,sat_02,74.0,0.03649771330933007,1.0716508487138174,1.5784173544620226,nan
20260730,sat_02,76.0,0.03609657783354203,0.9661006559648835,1.377598313071079,nan
20260730,sat_02,78.0,0.037151043780270614,0.9450048867261759,3.559535996348789,nan
20260730,sat_02,80.0,0.013224968228614227,0.18081606037583373,2.61172714791604,1.4517198584966045
20260730,sat_02,82.0,0.011086897868143151,0.11762793040453241,2.8184027073386853,nan
20260730,sat_02,84.0,0.008612592469454661,0.06578669394365601,1.9022970581971395,nan
20260730,sat_02,86.0,0.008503858790369268,0.059516954949675765,2.403186969628727,nan
20260730,sat_02,88.0,0.010658188221346072,0.08691277780673563,1.2145763846428657,nan
20260730,sat_02,90.0,0.04208492701382934,1.9711492524793623,0.638663407180478,2.6693210471770565
20260730,sat_02,92.0,0.043738531082483406,1.9825077459762213,0.7758674402556276,nan
20260730,sat_02,94.0,0.045582632323935876,2.0069894769976844,0.8808263212515435,nan
20260730,sat_02,96.0,0.04587002533819702,1.8966959139091213,1.0577757585478234,nan
20260730,sat_02,98.0,0.04443594057571929,1.663493220469702,1.8547965802002477,nan
20260730,sat_02,100.0,0.03464300912993867,1.426066485131163,0.3673606431172815,3.858965555034964
20260730,sat_02,102.0,0.03570198854461981,1.416798816951893,0.5997003901075637,nan
20260730,sat_02,104.0,0.03509595244121517,1.2817820980540027,1.4651554993002813,nan
20260730,sat_02,106.0,0.03776738276595388,1.391218983991425,1.357655139931839,nan
20260730,sat_02,108.0,0.03698330564673902,1.2518887293393917,2.3649870990100323,nan
20260730,sat_02,110.0,0.021124928242995687,0.5623338546406714,4.996485886118914,4.435034181141968
20260730,sat_02,112.0,0.023629260784362432,0.6605544668502432,5.021985614077507,nan
20260730,sat_02,114.0,0.022164112544704854,0.5460844064832736,1.971693581896429,nan
20260730,sat_02,116.0,0.028946805881712195,0.876050918152317,7.943763125602882,nan
20260730,sat_02,118.0,0.03301148087419987,1.0728296908107495,4.191145523011771,nan
20260730,sat_02,120.0,0.01630763539998061,0.35313135314240385,3.0146047033621124,1.339611223016838
20260730,sat_03,0.0,0.07027216400686968,1.980208742747021,0.023907072380103,1.3799653889892518
20260730,sat_03,2.0,0.06828303603187122,1.7967734242877427,2.2889142544053103,nan
20260730,sat_03,4.0,0.06380571822661336,1.409113106918867,0.7371090322492708,nan
20260730,sat_03,6.0,0.05893091637267882,1.029657441025226,0.3092983725176984,nan
20260730,sat_03,8.0,0.05787700282088902,0.8280757997939461,1.2474790116152354,nan
20260730,sat_03,10.0,0.04504436364081059,1.2251518320020647,5.197178118318628,0.43478834239753794
20260730,sat_03,12.0,0.046044771927617655,1.0366542478290133,0.5872404655930562,nan
20260730,sat_03,14.0,0.04787087837868118,0.8940912374420986,1.9248198538959636,nan
20260730,sat_03,16.0,0.050070886256823974,0.7810879337321845,1.9058844637375145,nan
20260730,sat_03,18.0,0.052424467350499986,0.6896358799497089,6.3244625841259685,nan
20260730,sat_03,20.0,0.09323050925048708,5.254170864951064,3.3094161087114986,6.321193050204751
20260730,sat_03,22.0,0.10255988371520187,5.216766093758437,1.348170163540832,nan
20260730,sat_03,24.0,0.11289961128683669,5.213501484007644,4.30693046864272,nan
20260730,sat_03,26.0,0.12330547613332946,5.1714321931615626,0.5728228448033863,nan
20260730,sat_03,28.0,0.1340208387006397,5.1290549645916865,17.706129796251968,nan
20260730,sat_03,30.0,0.06364935512870698,2.6018158707926884,2.96979504328358,8.82183562562846
20260730,sat_03,32.0,0.06652467836248818,2.4256796821971602,3.6808151067071364,nan
20260730,sat_03,34.0,0.06833755159143134,2.1961144027447856,4.433365223957975,nan
20260730,sat_03,36.0,0.07185413012742842,2.096130745633021,3.980530944034898,nan
20260730,sat_03,38.0,0.07378381730215153,1.9207144171490016,1.4432682899605866,nan
20260730,sat_03,40.0,0.021215025879137022,0.3188412271856942,3.19894841939126,2.9049930690646355
20260730,sat_03,42.0,0.01947622373583258,0.23608727797883727,5.4832150651755995,nan
20260730,sat_03,44.0,0.01981751590448336,0.21558973911794563,0.20761683061959535,nan
20260730,sat_03,46.0,0.021403035493590357,0.2227542932148869,0.6623340769458697,nan
20260730,sat_03,48.0,0.023465179237771635,0.23825854382794842,1.2685141944323126,nan
20260730,sat_03,50.0,0.04799989670957094,1.812862322967243,1.959185948107585,0.44807088584894017
20260730,sat_03,52.0,0.0494895624766905,1.7274638907237991,2.936347981927803,nan
20260730,sat_03,54.0,0.05357529262800764,1.819744607806409,3.3821196757837813,nan
20260730,sat_03,56.0,0.05744308915218692,1.8862756419896896,2.6998334979933554,nan
20260730,sat_03,58.0,0.06167460888386548,1.9670956588151973,3.250862917544372,nan
20260730,sat_03,60.0,0.06453054023360161,3.6199084844648475,1.6528753840400718,1.026855291534087
20260730,sat_03,62.0,0.06627361872270328,3.471345733543348,16.02605611591301,nan
20260730,sat_03,64.0,0.06844355560442344,3.3728331060349017,4.632504484027019,nan
20260730,sat_03,66.0,0.07174346260364386,3.383980414363723,3.0684467083336475,nan
20260730,sat_03,68.0,0.0753566083059324,3.4176001118569883,0.6073451879580631,nan
20260730,sat_03,70.0,0.05305569475049335,2.6807157684845424,0.0941724882386844,1.8231834086602434
20260730,sat_03,72.0,0.053919807151302394,2.543261977348528,0.8960615465337193,nan
20260730,sat_03,74.0,0.05746107690597344,2.6572137508426676,1.29373894646664,nan
20260730,sat_03,76.0,0.0620697953314952,2.85772142768765,3.0992310242063326,nan
20260730,sat_03,78.0,0.0625209115502261,2.677591883870772,1.328334160321881,nan
20260730,sat_03,80.0,0.06706804248675763,4.650325593162548,1.5119185217391913,0.38076363087515547
20260730,sat_03,82.0,0.07127030783988507,4.861014447967978,2.0969791145301255,nan
20260730,sat_03,84.0,0.07484250816147106,4.968121244165788,10.38305504101672,nan
20260730,sat_03,86.0,0.07912630901547607,5.154238908634194,1.2358680258029853,nan
20260730,sat_03,88.0,0.08256873031485847,5.217828695788036,1.1984486111763606,nan
20260730,sat_03,90.0,0.04626462581475359,2.381954049031671,3.494008791296389,3.1157499905979913
20260730,sat_03,92.0,0.04715356036180508,2.3039667528703305,2.4886712690034583,nan
20260730,sat_03,94.0,0.046830070490716955,2.1180913384721984,2.0049870795346445,nan
20260730,sat_03,96.0,0.04821367804175486,2.0952680908629375,0.40164534205445146,nan
20260730,sat_03,98.0,0.046999051794860164,1.8607043131628136,1.9576363793994795,nan
20260730,sat_03,100.0,0.056976230559052585,3.857857851321606,1.4296345482506285,0.9655643290959826
20260730,sat_03,102.0,0.056164186045579344,3.5067319432538486,0.6085108786360764,nan
20260730,sat_03,104.0,0.058000453146268026,3.50130058334942,3.300990643557663,nan
20260730,sat_03,106.0,0.06278192570945192,3.845071321288018,4.426198663578194,nan
20260730,sat_03,108.0,0.06558204258196182,3.937412803268315,0.7196395672586898,nan
20260730,sat_03,110.0,0.04637205432169074,2.7097748258863974,2.004805294868796,1.5312284825201767
20260730,sat_03,112.0,0.045990498265413154,2.5025206977885115,2.394589011112058,nan
20260730,sat_03,114.0,0.05160170326996171,2.9601947720241717,6.719809167796694,nan
20260730,sat_03,116.0,0.05257995941616523,2.890665823022727,1.5261393571429998,nan
20260730,sat_03,118.0,0.04830470165309816,2.2971493611220777,4.849459746572706,nan
20260730,sat_03,120.0,0.03242504677833486,1.3965140666802587,0.5350464409375777,2.458643468440842
20260731,sat_01,0.0,0.07531499405884191,2.2746113537216135,0.004648787304521425,1.3047576467905304
20260731,sat_01,2.0,0.07351459103110246,2.082651918979368,0.10353127536408144,nan
20260731,sat_01,4.0,0.07446331300699745,1.9191867086543901,1.8410139175996632,nan
20260731,sat_01,6.0,0.06795656431645974,1.369240029845049,5.088737644336355,nan
20260731,sat_01,8.0,0.06545391937639755,1.0591174774505596,0.4541464891613166,nan
20260731,sat_01,10.0,0.023422034124094628,0.33125361094917605,2.4394440839564724,1.2098539365328234
20260731,sat_01,12.0,0.027087680883655894,0.35876324454841424,5.47762063940659,nan
20260731,sat_01,14.0,0.030040334275821888,0.35205955555059393,5.593721391199905,nan
20260731,sat_01,16.0,0.03658063715013504,0.4168446619094682,0.433667714021192,nan
20260731,sat_01,18.0,0.03988412383913847,0.3990890263575944,4.09138658478181,nan
20260731,sat_01,20.0,0.07034469279514297,2.9913404623978392,0.5219084596039747,2.0127570143693045
20260731,sat_01,22.0,0.07509823715460974,2.7972838120339008,1.8854856734736982,nan
20260731,sat_01,24.0,0.08004210329561756,2.6207431854669965,1.7390913193999413,nan
20260731,sat_01,26.0,0.08487872149986574,2.450759607075267,4.3693505076070025,nan
20260731,sat_01,28.0,0.09235811154560548,2.4362838559388935,6.130523257225294,nan
20260731,sat_01,30.0,0.01990543888195457,0.2544474161499187,3.5322773853569225,4.38300599632698
20260731,sat_01,32.0,0.022267528636930697,0.2717360473362848,1.5927720375512195,nan
20260731,sat_01,34.0,0.026670141372807144,0.3344221892713457,1.722962468144326,nan
20260731,sat_01,36.0,0.031695559592294205,0.4077289886386796,2.224224465768914,nan
20260731,sat_01,38.0,0.03577138913958986,0.4512657570401892,3.5415309603437635,nan
20260731,sat_01,40.0,0.0794278833615453,4.470807298245617,5.820360589054304,2.3495244986575585
20260731,sat_01,42.0,0.08581454283939287,4.585246428937856,3.0489164843961243,nan
20260731,sat_01,44.0,0.09227364725246327,4.675916829579236,1.1686202769766312,nan
20260731,sat_01,46.0,0.0946679924759816,4.359788701829638,13.653801929875556,nan
20260731,sat_01,48.0,0.09882153602597159,4.227427461118704,1.9915546947926845,nan
20260731,sat_01,50.0,0.03763597365633562,1.1145508798589017,1.459900634837094,3.93185199292597
20260731,sat_01,52.0,0.04049306933591565,1.1564821388921362,7.357784628839716,nan
20260731,sat_01,54.0,0.0404216491533647,1.0358375235203146,1.200928620684885,nan
20260731,sat_01,56.0,0.03959251131792348,0.8960581916606012,2.310681582104799,nan
20260731,sat_01,58.0,0.045655379151954445,1.077820827723118,8.81112983905164,nan
20260731,sat_01,60.0,0.03921407850080007,1.3365442921911952,4.212963238608468,1.8462875349099122
20260731,sat_01,62.0,0.040494940279827266,1.2957114321633343,4.255811535876735,nan
20260731,sat_01,64.0,0.04175482361616175,1.254925102621296,0.24890806141330604,nan
20260731,sat_01,66.0,0.04331499293635029,1.2330846483086184,0.4030657991151199,nan
20260731,sat_01,68.0,0.0471163360654258,1.335510929789655,2.29385161779503,nan
20260731,sat_01,70.0,0.06753916081174659,4.343215450361342,4.726947112176328,1.5830965488541158
20260731,sat_01,72.0,0.06765017711593492,4.0024585706069935,2.170414850804838,nan
20260731,sat_01,74.0,0.06781482020835221,3.7000249999482646,2.6403289452756056,nan
20260731,sat_01,76.0,0.06893983213421057,3.5241266832589657,2.030782574526117,nan
20260731,sat_01,78.0,0.07221078032493555,3.570520717101722,5.833513154427157,nan
20260731,sat_01,80.0,0.045235414744403686,2.1151486814791993,1.0889113810887368,1.8641635720225114
20260731,sat_01,82.0,0.048558627746611197,2.256133263547806,2.333754643754394,nan
20260731,sat_01,84.0,0.04833050483341031,2.0713705314493165,1.9643482457836776,nan
20260731,sat_01,86.0,0.048834044095582764,1.9629266410581951,3.6570210887593273,nan
20260731,sat_01,88.0,0.052648659789616095,2.1211424837585344,2.637233149219735,nan
20260731,sat_01,90.0,0.03895011369250484,1.6880745967075397,5.3554106869218785,1.5099148443360462
20260731,sat_01,92.0,0.04069604580173454,1.715928198087182,1.6291646634584007,nan
20260731,sat_01,94.0,0.04214174338713596,1.7151396505753096,3.5307146228185364,nan
20260731,sat_01,96.0,0.04467069900497033,1.7985585444173124,1.6610383966058468,nan
20260731,sat_01,98.0,0.046705471696568183,1.8375345098900615,0.8144308918001224,nan
20260731,sat_01,100.0,0.026405948597241623,0.828775749258657,1.8095456477553136,1.99856197352778
20260731,sat_01,102.0,0.028409590370204716,0.8974204661395202,1.5268098941002552,nan
20260731,sat_01,104.0,0.025821747973474477,0.694126960667786,8.839391485156161,nan
20260731,sat_01,106.0,0.026529335427372968,0.6867301907612358,0.8794541909732341,nan
20260731,sat_01,108.0,0.025655121106626856,0.6026941437575413,1.375302088438232,nan
20260731,sat_01,110.0,0.02698353029388545,0.917518683606814,5.304824895510393,2.758484112805263
20260731,sat_01,112.0,0.02628860682895733,0.817657230801889,1.855321526044028,nan
20260731,sat_01,114.0,0.026008726691335297,0.7520094967446151,1.8830999148561118,nan
20260731,sat_01,116.0,0.023276997633231995,0.5665093968528903,2.951006707084823,nan
20260731,sat_01,118.0,0.02672613475775691,0.7031949474644063,2.144471390054681,nan
20260731,sat_01,120.0,0.04816966151496719,3.081467477595238,1.0285864512414518,1.1997467563986648
20260731,sat_02,0.0,0.026177236870287633,0.27478433472551583,0.023728933429085292,1.378149617124829
20260731,sat_02,2.0,0.02675777457975027,0.27590961891242166,1.721417548593051,nan
20260731,sat_02,4.0,0.021250313437998526,0.1562990586883398,5.608881762280372,nan
20260731,sat_02,6.0,0.016611021304718435,0.08180880370973821,3.6617172662782025,nan
20260731,sat_02,8.0,0.01786018836552818,0.07885736355457056,0.4402614236818442,nan
20260731,sat_02,10.0,0.05004924782687844,1.5125496586069382,4.55310560623406,0.7928651370014144
20260731,sat_02,12.0,0.05522294833990183,1.4910829528578038,0.2092328820759675,nan
20260731,sat_02,14.0,0.061897556713041,1.4946967168053635,0.43505018585080313,nan
20260731,sat_02,16.0,0.06899196820235778,1.4827752204488647,0.23448407022636947,nan
20260731,sat_02,18.0,0.07697531194478689,1.4866272056624228,2.5907937333620557,nan
20260731,sat_02,20.0,0.02130405566492184,0.27438186734206693,3.6650581087820746,2.8380617223982196
20260731,sat_02,22.0,0.025700809528041275,0.32766849076952614,1.6446758341954626,nan
20260731,sat_02,24.0,0.02977771644355147,0.36280109609949973,1.1842120681823878,nan
20260731,sat_02,26.0,0.034302531916502135,0.40038858320572057,0.7956288838958269,nan
20260731,sat_02,28.0,0.03926432642745636,0.4404601075651213,3.0773438511081537,nan
20260731,sat_02,30.0,0.0365080585764928,0.8560505569158581,3.0457487469841995,0.07731280426495502
20260731,sat_02,32.0,0.03961940631394479,0.8604604930213815,0.34358705531353134,nan
20260731,sat_02,34.0,0.042137877656543206,0.8351234368577523,7.062817812719345,nan
