information_id,timestamp,observer_id,target_id,modality,navigation_discrepancy,navigation_quality,frontend_quality,shadow_quality,feedback_quality,valid
sat_p05_s02->sat_p06_s02:optical:6,12.0,sat_p05_s02,sat_p06_s02,OPTICAL,0.0019164093272332062,0.9999981636893313,0.6597828436939802,0.6597816321277052,0.5969438739445867,True
sat_p05_s02->sat_p06_s02:optical:7,14.0,sat_p05_s02,sat_p06_s02,OPTICAL,0.0025994174490450318,0.9834681311831472,0.5851982638388571,0.5755238429092231,0.6597816321277052,True
sat_p05_s02->sat_p06_s02:optical:8,16.0,sat_p05_s02,sat_p06_s02,OPTICAL,0.0025876999004330664,0.9999966519102175,0.6186137730693035,0.6186117018948506,0.5755238429092231,True
sat_p05_s02->sat_p06_s02:optical:9,18.0,sat_p05_s02,sat_p06_s02,OPTICAL,0.003119552179866706,0.9834666684550064,0.5736901442065822,0.5642051348483196,0.6186117018948506,True
sat_p05_s02->sat_p06_s02:optical:10,20.0,sat_p05_s02,sat_p06_s02,OPTICAL,0.003114037004857436,0.9999951513985207,0.6243854929088855,0.6243824655124609,0.5642051348483196,True
sat_p05_s02->sat_p06_s02:radar:0,0.0,sat_p05_s02,sat_p06_s02,RADAR,0.0,1.0,0.6520086974170922,0.6520086974170922,1.0,True
sat_p05_s02->sat_p06_s02:radar:1,2.0,sat_p05_s02,sat_p06_s02,RADAR,0.0012250699303806272,0.983470715826718,0.5813124409355771,0.5717037624058887,0.6520086974170922,True
sat_p05_s02->sat_p06_s02:radar:2,4.0,sat_p05_s02,sat_p06_s02,RADAR,0.19321789710736934,0.9815065636896613,0.6410866079230231,0.6292307135699875,0.5717037624058887,True
sat_p05_s02->sat_p06_s02:radar:3,6.0,sat_p05_s02,sat_p06_s02,RADAR,0.12132405276696608,0.9762599073004925,0.6397276137721082,0.6245404209187236,0.6292307135699875,True
sat_p05_s02->sat_p06_s02:radar:4,8.0,sat_p05_s02,sat_p06_s02,RADAR,0.15837307788434782,0.987537294932976,0.6443560030153672,0.6363255841916203,0.6245404209187236,True
sat_p05_s02->sat_p06_s02:radar:5,10.0,sat_p05_s02,sat_p06_s02,RADAR,0.08726107563735339,0.9797342531681863,0.5797597379765536,0.5680104739034421,0.6363255841916203,True
sat_p05_s02->sat_p06_s02:radar:6,12.0,sat_p05_s02,sat_p06_s02,RADAR,0.08728652145630228,0.9961977784057303,0.6067646617164204,0.6044576080170025,0.5680104739034421,True
sat_p05_s02->sat_p06_s02:radar:7,14.0,sat_p05_s02,sat_p06_s02,RADAR,0.06091598399099094,0.9816484336980978,0.6833636811671249,0.6708228872638744,0.6044576080170025,True
sat_p05_s02->sat_p06_s02:radar:8,16.0,sat_p05_s02,sat_p06_s02,RADAR,0.03177814078241598,0.9994952023374404,0.6249861270371763,0.6246706355011157,0.6708228872638744,True
sat_p05_s02->sat_p06_s02:radar:9,18.0,sat_p05_s02,sat_p06_s02,RADAR,0.044475498033055616,0.9824992470215338,0.6297741825021835,0.6187526601019974,0.6246706355011157,True
sat_p05_s02->sat_p06_s02:radar:10,20.0,sat_p05_s02,sat_p06_s02,RADAR,0.014231000047476463,0.9998987444455141,0.6574704751524048,0.6574039026148851,0.6187526601019974,True
sat_p06_s01->sat_p05_s01:infrared:0,0.0,sat_p06_s01,sat_p05_s01,INFRARED,0.0,1.0,0.5945738133809451,0.5945738133809451,1.0,True
sat_p06_s01->sat_p05_s01:infrared:1,2.0,sat_p06_s01,sat_p05_s01,INFRARED,5.9712431783934725e-05,0.9834714520682971,0.6265360128218387,0.616180282302975,0.5945738133809451,True
sat_p06_s01->sat_p05_s01:infrared:2,4.0,sat_p06_s01,sat_p05_s01,INFRARED,5.4287586055184454e-05,0.999999998526429,0.6099664682056698,0.6099664673068409,0.616180282302975,True
sat_p06_s01->sat_p05_s01:infrared:3,6.0,sat_p06_s01,sat_p05_s01,INFRARED,0.0010336768030685904,0.9834709284081656,0.589796298249772,0.5800475130114026,0.6099664673068409,True
sat_p06_s01->sat_p05_s01:infrared:4,8.0,sat_p06_s01,sat_p05_s01,INFRARED,0.001015469929367538,0.9999994844105442,0.6182602751504327,0.6182599563819539,0.5800475130114026,True
sat_p06_s01->sat_p05_s01:infrared:5,10.0,sat_p06_s01,sat_p05_s01,INFRARED,0.001842279845383148,0.983469784874421,0.582395201615419,0.5727680836446112,0.6182599563819539,True
sat_p06_s01->sat_p05_s01:infrared:6,12.0,sat_p06_s01,sat_p05_s01,INFRARED,0.0018885699747764565,0.9999982166533153,0.6171893854625661,0.6171882847999217,0.5727680836446112,True
sat_p06_s01->sat_p05_s01:infrared:7,14.0,sat_p06_s01,sat_p05_s01,INFRARED,0.002606710027991858,0.9834681125139249,0.5925844198035298,0.5827878808493367,0.6171882847999217,True
sat_p06_s01->sat_p05_s01:infrared:8,16.0,sat_p06_s01,sat_p05_s01,INFRARED,0.002591847082733961,0.9999966411699908,0.5638749412498121,0.563873047289738,0.5827878808493367,True
sat_p06_s01->sat_p05_s01:infrared:9,18.0,sat_p06_s01,sat_p05_s01,INFRARED,0.003156518047347009,0.9834665543726924,0.6109598658454662,0.6008585941230431,0.563873047289738,True
sat_p06_s01->sat_p05_s01:infrared:10,20.0,sat_p06_s01,sat_p05_s01,INFRARED,0.0031592333207262437,0.9999950096348645,0.6001651761563018,0.6001621811129312,0.6008585941230431,True
sat_p06_s01->sat_p05_s01:optical:0,0.0,sat_p06_s01,sat_p05_s01,OPTICAL,0.0,1.0,0.6123677790577703,0.6123677790577703,1.0,True
sat_p06_s01->sat_p05_s01:optical:1,2.0,sat_p06_s01,sat_p05_s01,OPTICAL,5.9712431783934725e-05,0.9834714520682971,0.6102993432871248,0.6002119813389167,0.6123677790577703,True
sat_p06_s01->sat_p05_s01:optical:2,4.0,sat_p06_s01,sat_p05_s01,OPTICAL,5.4287586055184454e-05,0.999999998526429,0.635742947464631,0.6357429465278186,0.6002119813389167,True
sat_p06_s01->sat_p05_s01:optical:3,6.0,sat_p06_s01,sat_p05_s01,OPTICAL,0.0010336768030685904,0.9834709284081656,0.6157468507115906,0.6055691269337322,0.6357429465278186,True
sat_p06_s01->sat_p05_s01:optical:4,8.0,sat_p06_s01,sat_p05_s01,OPTICAL,0.001015469929367538,0.9999994844105442,0.5759102072621849,0.5759099103289546,0.6055691269337322,True
sat_p06_s01->sat_p05_s01:optical:5,10.0,sat_p06_s01,sat_p05_s01,OPTICAL,0.001842279845383148,0.983469784874421,0.5979349441489976,0.5880509508911137,0.5759099103289546,True
sat_p06_s01->sat_p05_s01:optical:6,12.0,sat_p06_s01,sat_p05_s01,OPTICAL,0.0018885699747764565,0.9999982166533153,0.5983241593687589,0.598323092349353,0.5880509508911137,True
sat_p06_s01->sat_p05_s01:optical:7,14.0,sat_p06_s01,sat_p05_s01,OPTICAL,0.002606710027991858,0.9834681125139249,0.6091290045379529,0.5990589523704265,0.598323092349353,True
sat_p06_s01->sat_p05_s01:optical:8,16.0,sat_p06_s01,sat_p05_s01,OPTICAL,0.002591847082733961,0.9999966411699908,0.6109822051635987,0.6109801529782328,0.5990589523704265,True
sat_p06_s01->sat_p05_s01:optical:9,18.0,sat_p06_s01,sat_p05_s01,OPTICAL,0.003156518047347009,0.9834665543726924,0.5960944847012419,0.586238988949696,0.6109801529782328,True
sat_p06_s01->sat_p05_s01:optical:10,20.0,sat_p06_s01,sat_p05_s01,OPTICAL,0.0031592333207262437,0.9999950096348645,0.5977334783298349,0.5977304954215243,0.586238988949696,True
sat_p06_s01->sat_p05_s01:radar:0,0.0,sat_p06_s01,sat_p05_s01,RADAR,0.0,1.0,0.6439596995946075,0.6439596995946075,1.0,True
sat_p06_s01->sat_p05_s01:radar:1,2.0,sat_p06_s01,sat_p05_s01,RADAR,0.001216466494640254,0.9834707261559151,0.5953064181625152,0.5854664353555656,0.6439596995946075,True
sat_p06_s01->sat_p05_s01:radar:2,4.0,sat_p06_s01,sat_p05_s01,RADAR,0.10918230646817409,0.9940573398506803,0.619639772738402,0.615957464154016,0.5854664353555656,True
sat_p06_s01->sat_p05_s01:radar:3,6.0,sat_p06_s01,sat_p05_s01,RADAR,0.09331813471614965,0.9791985933057502,0.6351398015002789,0.6219280001815666,0.615957464154016,True
sat_p06_s01->sat_p05_s01:radar:4,8.0,sat_p06_s01,sat_p05_s01,RADAR,0.11161668014267107,0.9937902192383521,0.6083023009443684,0.604524877018698,0.6219280001815666,True
sat_p06_s01->sat_p05_s01:radar:5,10.0,sat_p06_s01,sat_p05_s01,RADAR,0.08747171165125237,0.9797162237657605,0.6714001475891802,0.6577816172318459,0.604524877018698,True
sat_p06_s01->sat_p05_s01:radar:6,12.0,sat_p06_s01,sat_p05_s01,RADAR,0.04768587501553851,0.9988636747690214,0.5959866770481138,0.5953094423496569,0.6577816172318459,True
sat_p06_s01->sat_p05_s01:radar:7,14.0,sat_p06_s01,sat_p05_s01,RADAR,0.047007129997646405,0.9823854800263327,0.6690735683544502,0.6572881586208179,0.5953094423496569,True
sat_p06_s01->sat_p05_s01:radar:8,16.0,sat_p06_s01,sat_p05_s01,RADAR,0.03467143287820795,0.9993991264679343,0.6147872224410738,0.6144178130712568,0.6572881586208179,True
sat_p06_s01->sat_p05_s01:radar:9,18.0,sat_p06_s01,sat_p05_s01,RADAR,0.01454462246603002,0.9833674345758574,0.6305985625600485,0.6201100907118983,0.6144178130712568,True
sat_p06_s01->sat_p05_s01:radar:10,20.0,sat_p06_s01,sat_p05_s01,RADAR,0.027523740819822163,0.9996212935730302,0.6126651437749174,0.6124331235473895,0.6201100907118983,True
sat_p06_s01->sat_p07_s01:infrared:0,0.0,sat_p06_s01,sat_p07_s01,INFRARED,0.0,1.0,0.6348623488678833,0.6348623488678833,1.0,True
sat_p06_s01->sat_p07_s01:infrared:1,2.0,sat_p06_s01,sat_p07_s01,INFRARED,5.155069274159034e-05,0.9834714525148426,0.6255827577571361,0.6152427834396516,0.6348623488678833,True
sat_p06_s01->sat_p07_s01:infrared:2,4.0,sat_p06_s01,sat_p07_s01,INFRARED,5.8132762156019365e-05,0.999999998310291,0.5876696279290485,0.5876696269360578,0.6152427834396516,True
sat_p06_s01->sat_p07_s01:infrared:3,6.0,sat_p06_s01,sat_p07_s01,INFRARED,0.0010605721214115478,0.9834709007109244,0.5914218676639472,0.5816461968915992,0.5876696269360578,True
sat_p06_s01->sat_p07_s01:infrared:4,8.0,sat_p06_s01,sat_p07_s01,INFRARED,0.0010015537250968485,0.9999994984451936,0.6058038972067787,0.6058035933629224,0.5816461968915992,True
sat_p06_s01->sat_p07_s01:infrared:5,10.0,sat_p06_s01,sat_p07_s01,INFRARED,0.0018585627145516273,0.983469755242312,0.5832223956246805,0.5735815866768393,0.6058035933629224,True
sat_p06_s01->sat_p07_s01:infrared:6,12.0,sat_p06_s01,sat_p07_s01,INFRARED,0.0019064956004883214,0.999998182638914,0.5905063783598756,0.5905053051965626,0.5735815866768393,True
sat_p06_s01->sat_p07_s01:infrared:7,14.0,sat_p06_s01,sat_p07_s01,INFRARED,0.0026000402721125877,0.983468129590744,0.5984149096165963,0.5885219918798481,0.5905053051965626,True
sat_p06_s01->sat_p07_s01:infrared:8,16.0,sat_p06_s01,sat_p07_s01,INFRARED,0.0025875612703889325,0.9999966522689396,0.6752495570225443,0.6752472964686288,0.5885219918798481,True
sat_p06_s01->sat_p07_s01:infrared:9,18.0,sat_p06_s01,sat_p07_s01,INFRARED,0.0031386645970009662,0.9834666096389564,0.5820376470687418,0.572414591444931,0.6752472964686288,True
sat_p06_s01->sat_p07_s01:infrared:10,20.0,sat_p06_s01,sat_p07_s01,INFRARED,0.003127959902697062,0.9999951079453897,0.603851167669336,0.6038482135964472,0.572414591444931,True
sat_p06_s01->sat_p07_s01:optical:0,0.0,sat_p06_s01,sat_p07_s01,OPTICAL,0.0,1.0,0.592553742887973,0.592553742887973,1.0,True
sat_p06_s01->sat_p07_s01:optical:1,2.0,sat_p06_s01,sat_p07_s01,OPTICAL,5.155069274159034e-05,0.9834714525148426,0.6489990620750891,0.6382720502597583,0.592553742887973,True
sat_p06_s01->sat_p07_s01:optical:2,4.0,sat_p06_s01,sat_p07_s01,OPTICAL,5.8132762156019365e-05,0.999999998310291,0.564526134356395,0.5645261334025101,0.6382720502597583,True
sat_p06_s01->sat_p07_s01:optical:3,6.0,sat_p06_s01,sat_p07_s01,OPTICAL,0.0010605721214115478,0.9834709007109244,0.6407755423804845,0.6301840998184662,0.5645261334025101,True
sat_p06_s01->sat_p07_s01:optical:4,8.0,sat_p06_s01,sat_p07_s01,OPTICAL,0.0010015537250968485,0.9999994984451936,0.6299968570266659,0.6299965410487143,0.6301840998184662,True
sat_p06_s01->sat_p07_s01:optical:5,10.0,sat_p06_s01,sat_p07_s01,OPTICAL,0.0018585627145516273,0.983469755242312,0.6429226790447513,0.6322950097998731,0.6299965410487143,True
sat_p06_s01->sat_p07_s01:optical:6,12.0,sat_p06_s01,sat_p07_s01,OPTICAL,0.0019064956004883214,0.999998182638914,0.6267992880616936,0.6267981489410588,0.6322950097998731,True
sat_p06_s01->sat_p07_s01:optical:7,14.0,sat_p06_s01,sat_p07_s01,OPTICAL,0.0026000402721125877,0.983468129590744,0.6011773344838582,0.5912387486971892,0.6267981489410588,True
sat_p06_s01->sat_p07_s01:optical:8,16.0,sat_p06_s01,sat_p07_s01,OPTICAL,0.0025875612703889325,0.9999966522689396,0.6063116038877311,0.6063095741195424,0.5912387486971892,True
sat_p06_s01->sat_p07_s01:optical:9,18.0,sat_p06_s01,sat_p07_s01,OPTICAL,0.0031386645970009662,0.9834666096389564,0.6014291272929739,0.5914854647569374,0.6063095741195424,True
sat_p06_s01->sat_p07_s01:optical:10,20.0,sat_p06_s01,sat_p07_s01,OPTICAL,0.003127959902697062,0.9999951079453897,0.6015216912860739,0.6015187486091108,0.5914854647569374,True
sat_p06_s01->sat_p07_s01:radar:0,0.0,sat_p06_s01,sat_p07_s01,RADAR,0.0,1.0,0.5949684474645848,0.5949684474645848,1.0,True
sat_p06_s01->sat_p07_s01:radar:1,2.0,sat_p06_s01,sat_p07_s01,RADAR,0.0012182827985777046,0.983470723981341,0.6745935048369003,0.6634429625950566,0.5949684474645848,True
sat_p06_s01->sat_p07_s01:radar:2,4.0,sat_p06_s01,sat_p07_s01,RADAR,0.10038401277455243,0.9949741968136985,0.5984200741133927,0.5954125325981668,0.6634429625950566,True
sat_p06_s01->sat_p07_s01:radar:3,6.0,sat_p06_s01,sat_p07_s01,RADAR,0.08312648701808412,0.9800794167619862,0.6800375326074486,0.6664907883341684,0.5954125325981668,True
sat_p06_s01->sat_p07_s01:radar:4,8.0,sat_p06_s01,sat_p07_s01,RADAR,0.12052846036480527,0.9927627609816705,0.6282779752813958,0.6237309774043323,0.6664907883341684,True
sat_p06_s01->sat_p07_s01:radar:5,10.0,sat_p06_s01,sat_p07_s01,RADAR,0.12895849155234587,0.975327650211089,0.635115719693671,0.6194459225009528,0.6237309774043323,True
sat_p06_s01->sat_p07_s01:radar:6,12.0,sat_p06_s01,sat_p07_s01,RADAR,0.13267095875963936,0.9912378219579261,0.642437255275433,0.6368081056638484,0.6194459225009528,True
sat_p06_s01->sat_p07_s01:radar:7,14.0,sat_p06_s01,sat_p07_s01,RADAR,0.10533957382945151,0.9780300537889185,0.6238261324688241,0.610120705893417,0.6368081056638484,True
sat_p06_s01->sat_p07_s01:radar:8,16.0,sat_p06_s01,sat_p07_s01,RADAR,0.09931586260859815,0.9950803211747767,0.6095174432125454,0.6065188131535685,0.610120705893417,True
sat_p06_s01->sat_p07_s01:radar:9,18.0,sat_p06_s01,sat_p07_s01,RADAR,0.09137400524734555,0.9793744072703969,0.6982293275597831,0.6838279338176704,0.6065188131535685,True
sat_p06_s01->sat_p07_s01:radar:10,20.0,sat_p06_s01,sat_p07_s01,RADAR,0.10721648308946999,0.99426879922934,0.6540550151488582,0.6503064945419831,0.6838279338176704,True
sat_p06_s02->sat_p05_s02:infrared:0,0.0,sat_p06_s02,sat_p05_s02,INFRARED,0.0,1.0,0.6058747433040356,0.6058747433040356,1.0,True
sat_p06_s02->sat_p05_s02:infrared:1,2.0,sat_p06_s02,sat_p05_s02,INFRARED,9.573476740508435e-05,0.9834714493147879,0.6128837902727697,0.6027537094811014,0.6058747433040356,True
sat_p06_s02->sat_p05_s02:infrared:2,4.0,sat_p06_s02,sat_p05_s02,INFRARED,6.906625213927821e-05,0.9999999976149264,0.5955496183079322,0.5955496168875025,0.6027537094811014,True
sat_p06_s02->sat_p05_s02:infrared:3,6.0,sat_p06_s02,sat_p05_s02,INFRARED,0.0011036736804484783,0.9834708548406781,0.5666858295340845,0.5573189971979849,0.5955496168875025,True
sat_p06_s02->sat_p05_s02:infrared:4,8.0,sat_p06_s02,sat_p05_s02,INFRARED,0.0010926124229831114,0.9999994030992247,0.5969124357563766,0.596912079458881,0.5573189971979849,True
sat_p06_s02->sat_p05_s02:infrared:5,10.0,sat_p06_s02,sat_p05_s02,INFRARED,0.0019254970362323496,0.9834696306940025,0.6277356291837357,0.6173589274067959,0.596912079458881,True
sat_p06_s02->sat_p05_s02:infrared:6,12.0,sat_p06_s02,sat_p05_s02,INFRARED,0.0019164093272332062,0.9999981636893313,0.63503783917557,0.6350366730488108,0.6173589274067959,True
sat_p06_s02->sat_p05_s02:infrared:7,14.0,sat_p06_s02,sat_p05_s02,INFRARED,0.0025994174490450318,0.9834681311831472,0.6649099231268222,0.6539177195026659,0.6350366730488108,True
sat_p06_s02->sat_p05_s02:infrared:8,16.0,sat_p06_s02,sat_p05_s02,INFRARED,0.0025876999004330664,0.9999966519102175,0.6070095521637061,0.6070075198412266,0.6539177195026659,True
sat_p06_s02->sat_p05_s02:infrared:9,18.0,sat_p06_s02,sat_p05_s02,INFRARED,0.003119552179866706,0.9834666684550064,0.6019881388186439,0.5920352693334017,0.6070075198412266,True
sat_p06_s02->sat_p05_s02:infrared:10,20.0,sat_p06_s02,sat_p05_s02,INFRARED,0.003114037004857436,0.9999951513985207,0.6085650775050938,0.6085621268155588,0.5920352693334017,True
sat_p06_s02->sat_p05_s02:optical:0,0.0,sat_p06_s02,sat_p05_s02,OPTICAL,0.0,1.0,0.5950219918943245,0.5950219918943245,1.0,True
sat_p06_s02->sat_p05_s02:optical:1,2.0,sat_p06_s02,sat_p05_s02,OPTICAL,9.573476740508435e-05,0.9834714493147879,0.6296946621855846,0.6192867220454427,0.5950219918943245,True
sat_p06_s02->sat_p05_s02:optical:2,4.0,sat_p06_s02,sat_p05_s02,OPTICAL,6.906625213927821e-05,0.9999999976149264,0.5804394824296426,0.5804394810452518,0.6192867220454427,True
sat_p06_s02->sat_p05_s02:optical:3,6.0,sat_p06_s02,sat_p05_s02,OPTICAL,0.0011036736804484783,0.9834708548406781,0.6022436865912681,0.5922891132743159,0.5804394810452518,True
sat_p06_s02->sat_p05_s02:optical:4,8.0,sat_p06_s02,sat_p05_s02,OPTICAL,0.0010926124229831114,0.9999994030992247,0.5953170294208107,0.5953166740756143,0.5922891132743159,True
sat_p06_s02->sat_p05_s02:optical:5,10.0,sat_p06_s02,sat_p05_s02,OPTICAL,0.0019254970362323496,0.9834696306940025,0.6123036737752385,0.6021820679203148,0.5953166740756143,True
sat_p06_s02->sat_p05_s02:optical:6,12.0,sat_p06_s02,sat_p05_s02,OPTICAL,0.0019164093272332062,0.9999981636893313,0.5981468411416444,0.5981457427582185,0.6021820679203148,True
sat_p06_s02->sat_p05_s02:optical:7,14.0,sat_p06_s02,sat_p05_s02,OPTICAL,0.0025994174490450318,0.9834681311831472,0.6163429135640255,0.6061536133707882,0.5981457427582185,True
sat_p06_s02->sat_p05_s02:optical:8,16.0,sat_p06_s02,sat_p05_s02,OPTICAL,0.0025876999004330664,0.9999966519102175,0.5876686630565414,0.5876666954890951,0.6061536133707882,True
sat_p06_s02->sat_p05_s02:optical:9,18.0,sat_p06_s02,sat_p05_s02,OPTICAL,0.003119552179866706,0.9834666684550064,0.6493504741397746,0.6386145474619229,0.5876666954890951,True
sat_p06_s02->sat_p05_s02:optical:10,20.0,sat_p06_s02,sat_p05_s02,OPTICAL,0.003114037004857436,0.9999951513985207,0.6285292662217008,0.6285262187337708,0.6386145474619229,True
sat_p06_s02->sat_p05_s02:radar:0,0.0,sat_p06_s02,sat_p05_s02,RADAR,0.0,1.0,0.6757611559396082,0.6757611559396082,1.0,True
sat_p06_s02->sat_p05_s02:radar:1,2.0,sat_p06_s02,sat_p05_s02,RADAR,0.0012250699303806272,0.983470715826718,0.6528453255443949,0.6420542596372728,0.6757611559396082,True
sat_p06_s02->sat_p05_s02:radar:2,4.0,sat_p06_s02,sat_p05_s02,RADAR,0.19321789710736934,0.9815065636896613,0.6423073909287356,0.6304289201029352,0.6420542596372728,True
sat_p06_s02->sat_p05_s02:radar:3,6.0,sat_p06_s02,sat_p05_s02,RADAR,0.12132405276696608,0.9762599073004925,0.5896561644491474,0.5756576724442886,0.6304289201029352,True
sat_p06_s02->sat_p05_s02:radar:4,8.0,sat_p06_s02,sat_p05_s02,RADAR,0.15837307788434782,0.987537294932976,0.6683369035527436,0.6600076178383577,0.5756576724442886,True
sat_p06_s02->sat_p05_s02:radar:5,10.0,sat_p06_s02,sat_p05_s02,RADAR,0.08726107563735339,0.9797342531681863,0.6504650331493864,0.6372828734646336,0.6600076178383577,True
sat_p06_s02->sat_p05_s02:radar:6,12.0,sat_p06_s02,sat_p05_s02,RADAR,0.08728652145630228,0.9961977784057303,0.6103176509692432,0.607997088017364,0.6372828734646336,True
sat_p06_s02->sat_p05_s02:radar:7,14.0,sat_p06_s02,sat_p05_s02,RADAR,0.06091598399099094,0.9816484336980978,0.6826623796601552,0.6701344557380076,0.607997088017364,True
sat_p06_s02->sat_p05_s02:radar:8,16.0,sat_p06_s02,sat_p05_s02,RADAR,0.03177814078241598,0.9994952023374404,0.6308722629119556,0.630553800068264,0.6701344557380076,True
sat_p06_s02->sat_p05_s02:radar:9,18.0,sat_p06_s02,sat_p05_s02,RADAR,0.044475498033055616,0.9824992470215338,0.674732620008193,0.6629242910989163,0.630553800068264,True
sat_p06_s02->sat_p05_s02:radar:10,20.0,sat_p06_s02,sat_p05_s02,RADAR,0.014231000047476463,0.9998987444455141,0.6233165373241097,0.6232534230625028,0.6629242910989163,True
sat_p06_s02->sat_p07_s02:infrared:0,0.0,sat_p06_s02,sat_p07_s02,INFRARED,0.0,1.0,0.6376473426526018,0.6376473426526018,1.0,True
sat_p06_s02->sat_p07_s02:infrared:1,2.0,sat_p06_s02,sat_p07_s02,INFRARED,9.425000077665312e-05,0.9834714494534982,0.5782904437331149,0.5687321409033131,0.6376473426526018,True
sat_p06_s02->sat_p07_s02:infrared:2,4.0,sat_p06_s02,sat_p07_s02,INFRARED,0.00012054166142332907,0.999999992734854,0.605089837174956,0.60508983277889,0.5687321409033131,True
sat_p06_s02->sat_p07_s02:infrared:3,6.0,sat_p06_s02,sat_p07_s02,INFRARED,0.0009573462801257699,0.9834710031400753,0.6056204171080395,0.5956101191353544,0.60508983277889,True
sat_p06_s02->sat_p07_s02:infrared:4,8.0,sat_p06_s02,sat_p07_s02,INFRARED,0.0009587113705876687,0.9999995404363595,0.5720459457354262,0.5720456828439089,0.5956101191353544,True
sat_p06_s02->sat_p07_s02:infrared:5,10.0,sat_p06_s02,sat_p07_s02,INFRARED,0.0018161229021637052,0.9834698319298287,0.5988724651007278,0.588973002600015,0.5720456828439089,True
sat_p06_s02->sat_p07_s02:infrared:6,12.0,sat_p06_s02,sat_p07_s02,INFRARED,0.0018202505307898524,0.9999983433453749,0.6061685525329554,0.6061675483210193,0.588973002600015,True
sat_p06_s02->sat_p07_s02:infrared:7,14.0,sat_p06_s02,sat_p07_s02,INFRARED,0.002529327055192087,0.9834683079496216,0.5853632430946142,0.5756861982221633,0.6061675483210193,True
sat_p06_s02->sat_p07_s02:infrared:8,16.0,sat_p06_s02,sat_p07_s02,INFRARED,0.0025132161867558616,0.9999968418771862,0.6532674386562486,0.653265375557447,0.5756861982221633,True
sat_p06_s02->sat_p07_s02:infrared:9,18.0,sat_p06_s02,sat_p07_s02,INFRARED,0.0030645942443441754,0.9834668355794063,0.6177574897279416,0.6075440035782164,0.653265375557447,True
sat_p06_s02->sat_p07_s02:infrared:10,20.0,sat_p06_s02,sat_p07_s02,INFRARED,0.0030756668246529565,0.9999952701479776,0.589241766399125,0.5892389793727645,0.6075440035782164,True
sat_p06_s02->sat_p07_s02:optical:0,0.0,sat_p06_s02,sat_p07_s02,OPTICAL,0.0,1.0,0.6092205087637029,0.6092205087637029,1.0,True
sat_p06_s02->sat_p07_s02:optical:1,2.0,sat_p06_s02,sat_p07_s02,OPTICAL,9.425000077665312e-05,0.9834714494534982,0.6151470356894628,0.6049795468165388,0.6092205087637029,True
sat_p06_s02->sat_p07_s02:optical:2,4.0,sat_p06_s02,sat_p07_s02,OPTICAL,0.00012054166142332907,0.999999992734854,0.665895510368513,0.6658955055306849,0.6049795468165388,True
sat_p06_s02->sat_p07_s02:optical:3,6.0,sat_p06_s02,sat_p07_s02,OPTICAL,0.0009573462801257699,0.9834710031400753,0.6352760965508878,0.624775619945813,0.6658955055306849,True
sat_p06_s02->sat_p07_s02:optical:4,8.0,sat_p06_s02,sat_p07_s02,OPTICAL,0.0009587113705876687,0.9999995404363595,0.6623436485719287,0.6623433441828703,0.624775619945813,True
sat_p06_s02->sat_p07_s02:optical:5,10.0,sat_p06_s02,sat_p07_s02,OPTICAL,0.0018161229021637052,0.9834698319298287,0.5882999854122763,0.5785752877777322,0.6623433441828703,True
sat_p06_s02->sat_p07_s02:optical:6,12.0,sat_p06_s02,sat_p07_s02,OPTICAL,0.0018202505307898524,0.9999983433453749,0.6308389698093706,0.6308379247270736,0.5785752877777322,True
sat_p06_s02->sat_p07_s02:optical:7,14.0,sat_p06_s02,sat_p07_s02,OPTICAL,0.002529327055192087,0.9834683079496216,0.6116025384706901,0.601491713647463,0.6308379247270736,True
sat_p06_s02->sat_p07_s02:optical:8,16.0,sat_p06_s02,sat_p07_s02,OPTICAL,0.0025132161867558616,0.9999968418771862,0.6557197060396713,0.6557176351963082,0.601491713647463,True
sat_p06_s02->sat_p07_s02:optical:9,18.0,sat_p06_s02,sat_p07_s02,OPTICAL,0.0030645942443441754,0.9834668355794063,0.595231925746234,0.5853908584494848,0.6557176351963082,True
sat_p06_s02->sat_p07_s02:optical:10,20.0,sat_p06_s02,sat_p07_s02,OPTICAL,0.0030756668246529565,0.9999952701479776,0.6109975173729629,0.6109946274451197,0.5853908584494848,True
sat_p06_s02->sat_p07_s02:radar:0,0.0,sat_p06_s02,sat_p07_s02,RADAR,0.0,1.0,0.6445147233428339,0.6445147233428339,1.0,True
sat_p06_s02->sat_p07_s02:radar:1,2.0,sat_p06_s02,sat_p07_s02,RADAR,0.0012266261963182524,0.983470713950506,0.6626317077654145,0.6516788787222952,0.6445147233428339,True
sat_p06_s02->sat_p07_s02:radar:2,4.0,sat_p06_s02,sat_p07_s02,RADAR,0.19130559532006958,0.9818674931739497,0.5746930319915536,0.5642724066660832,0.6516788787222952,True
sat_p06_s02->sat_p07_s02:radar:3,6.0,sat_p06_s02,sat_p07_s02,RADAR,0.11921833652896284,0.9765071832740561,0.591329644484448,0.5774376455219573,0.5642724066660832,True
sat_p06_s02->sat_p07_s02:radar:4,8.0,sat_p06_s02,sat_p07_s02,RADAR,0.17847697352809544,0.9841991491696886,0.6751651812982211,0.6644969969827078,0.5774376455219573,True
sat_p06_s02->sat_p07_s02:radar:5,10.0,sat_p06_s02,sat_p07_s02,RADAR,0.10163342737425654,0.978405235591485,0.6172503166718918,0.6039209415022809,0.6644969969827078,True
