time_s,truth_phase_rad,measured_rate_rad_s,phase_hint_rad,hint_available,hint_accepted,mode,decoded_phase_rad,truth_error_rad,bump_concentration
484.0,1.2271056075249174,0.0009950425094934683,nan,0,0,gated_complementary,1.2648720294032385,0.03776642187832113,
484.0,1.2271056075249174,0.0009950425094934683,nan,0,0,pll,1.2267543771602543,-0.0003512303646631132,
484.0,1.2271056075249174,0.0009950425094934683,nan,0,0,cann_no_cue,1.280157811811853,0.05305220428693591,0.796170662418091
484.0,1.2271056075249174,0.0009950425094934683,nan,0,0,cann_sparse_cue,1.2278360649840376,0.0007304574591202595,0.7961706624180911
484.0,1.2271056075249174,0.0009950425094934683,nan,0,0,cann_gated_cue,1.2649943543600446,0.03788874683512722,0.7961706624180911
486.0,1.2288578723991106,0.0010758595992127159,nan,0,0,dead_reckoning,1.2821478971569786,0.05329002475786826,
486.0,1.2288578723991106,0.0010758595992127159,nan,0,0,gated_complementary,1.2668621144222254,0.03800424202311481,
486.0,1.2288578723991106,0.0010758595992127159,nan,0,0,pll,1.2285248640795425,-0.0003330083195680622,
486.0,1.2288578723991106,0.0010758595992127159,nan,0,0,cann_no_cue,1.2821478968307556,0.05329002443164477,0.7961706624058207
486.0,1.2288578723991106,0.0010758595992127159,nan,0,0,cann_sparse_cue,1.2298261500029402,0.0009682776038295593,0.7961706624058208
486.0,1.2288578723991106,0.0010758595992127159,nan,0,0,cann_gated_cue,1.2669844393789471,0.03812656697983652,0.7961706624058208
488.0,1.230593839475,0.0007220828605469009,nan,0,0,dead_reckoning,1.284299616355404,0.0537057768804039,
488.0,1.230593839475,0.0007220828605469009,nan,0,0,gated_complementary,1.269013833620651,0.03841999414565089,
488.0,1.230593839475,0.0007220828605469009,nan,0,0,pll,1.2304569851782694,-0.00013685429673060412,
488.0,1.230593839475,0.0007220828605469009,nan,0,0,cann_no_cue,1.284299616029076,0.053705776554076046,0.7961706624111172
488.0,1.230593839475,0.0007220828605469009,nan,0,0,cann_sparse_cue,1.2319778692012608,0.001384029726260838,0.7961706624111174
488.0,1.230593839475,0.0007220828605469009,nan,0,0,cann_gated_cue,1.2691361585772676,0.0385423191022678,0.7961706624111174
490.0,1.2323141375571391,0.0009255842448314836,nan,0,0,dead_reckoning,1.2857437820764979,0.05342964451935872,
490.0,1.2323141375571391,0.0009255842448314836,nan,0,0,gated_complementary,1.2704579993417446,0.03814386178460527,
490.0,1.2323141375571391,0.0009255842448314836,nan,0,0,pll,1.2316815527996645,-0.0006325847574748522,
490.0,1.2323141375571391,0.0009255842448314836,nan,0,0,cann_no_cue,1.2857437817501371,0.053429644192998005,0.7961706623909873
490.0,1.2323141375571391,0.0009255842448314836,nan,0,0,cann_sparse_cue,1.233422034922322,0.0011078973651827972,0.7961706623909875
490.0,1.2323141375571391,0.0009255842448314836,nan,0,0,cann_gated_cue,1.2705803242983287,0.038266186741189756,0.7961706623909875
492.0,1.2340194229388202,0.000942145013387685,nan,0,0,dead_reckoning,1.2875949505661608,0.053575527627340414,
492.0,1.2340194229388202,0.000942145013387685,nan,0,0,gated_complementary,1.2723091678314076,0.03828974489258741,
492.0,1.2340194229388202,0.000942145013387685,nan,0,0,pll,1.2333131231896288,-0.0007062997491913414,
492.0,1.2340194229388202,0.000942145013387685,nan,0,0,cann_no_cue,1.287594950239734,0.05357552730091353,0.796170662401599
492.0,1.2340194229388202,0.000942145013387685,nan,0,0,cann_sparse_cue,1.2352732034119192,0.0012537804730987645,0.796170662401599
492.0,1.2340194229388202,0.000942145013387685,nan,0,0,cann_gated_cue,1.2724314927879254,0.03841206984910528,0.796170662401599
494.0,1.2357103782507137,0.001076745382292491,nan,0,0,dead_reckoning,1.2894792405929363,0.053768862342222334,
494.0,1.2357103782507137,0.001076745382292491,nan,0,0,gated_complementary,1.2741934578581828,0.03848307960746933,
494.0,1.2357103782507137,0.001076745382292491,nan,0,0,pll,1.2349778151167055,-0.0007325631340080463,
494.0,1.2357103782507137,0.001076745382292491,nan,0,0,cann_no_cue,1.2894792402664388,0.05376886201572528,0.7961706624025776
494.0,1.2357103782507137,0.001076745382292491,nan,0,0,cann_sparse_cue,1.2371574934386238,0.0014471151879100752,0.7961706624025776
494.0,1.2357103782507137,0.001076745382292491,nan,0,0,cann_gated_cue,1.27431578281463,0.038605404563916146,0.7961706624025779
496.0,1.237387711263302,0.0009384643597491817,nan,0,0,dead_reckoning,1.291632731357521,0.054245020094219054,
496.0,1.237387711263302,0.0009384643597491817,nan,0,0,gated_complementary,1.2763469486227679,0.038959237359465604,
496.0,1.237387711263302,0.0009384643597491817,nan,0,0,pll,1.2369117077815919,-0.0004760034817099523,
496.0,1.237387711263302,0.0009384643597491817,nan,0,0,cann_no_cue,1.2916327310309188,0.05424501976761675,0.7961706624111776
496.0,1.237387711263302,0.0009384643597491817,nan,0,0,cann_sparse_cue,1.2393109842031038,0.0019232729398019899,0.7961706624111777
496.0,1.237387711263302,0.0009384643597491817,nan,0,0,cann_gated_cue,1.2764692735791103,0.039081562315808505,0.7961706624111777
498.0,1.2390521536452095,0.0010464494160512313,nan,0,0,dead_reckoning,1.2935096600770195,0.05445750643181002,
498.0,1.2390521536452095,0.0010464494160512313,nan,0,0,gated_complementary,1.2782238773422663,0.03917172369705657,
498.0,1.2390521536452095,0.0010464494160512313,nan,0,0,pll,1.2385690384013917,-0.00048311524381805526,
498.0,1.2390521536452095,0.0010464494160512313,nan,0,0,cann_no_cue,1.2935096597503466,0.05445750610513711,0.7961706624023588
498.0,1.2390521536452095,0.0010464494160512313,nan,0,0,cann_sparse_cue,1.2411879129225318,0.0021357592773223466,0.7961706624023588
498.0,1.2390521536452095,0.0010464494160512313,nan,0,0,cann_gated_cue,1.2783462022985383,0.03929404865332886,0.7961706624023588
500.0,1.2407044596796064,0.0008134281433844061,1.2400288446251724,1,0,dead_reckoning,1.295602558909122,0.05489809922951583,
500.0,1.2407044596796064,0.0008134281433844061,1.2400288446251724,1,0,gated_complementary,1.2803167761743688,0.03961231649476238,
500.0,1.2407044596796064,0.0008134281433844061,1.2400288446251724,1,0,pll,1.2402355918794838,-0.00046886780012256324,
500.0,1.2407044596796064,0.0008134281433844061,1.2400288446251724,1,0,cann_no_cue,1.2956025585823527,0.054898098902746106,0.7961706624091421
500.0,1.2407044596796064,0.0008134281433844061,1.2400288446251724,1,0,cann_sparse_cue,1.2404107578967574,-0.00029370178284882087,0.8542892222858371
500.0,1.2407044596796064,0.0008134281433844061,1.2400288446251724,1,0,cann_gated_cue,1.2804391011305445,0.03973464145093786,0.796170662409142
502.0,1.242345404940941,0.0009584280852851788,nan,0,0,dead_reckoning,1.2972294151958907,0.05488401025494971,
502.0,1.242345404940941,0.0009584280852851788,nan,0,0,gated_complementary,1.2819436324611375,0.03959822752019626,
502.0,1.242345404940941,0.0009584280852851788,nan,0,0,pll,1.2416221753411227,-0.000723229599818076,
502.0,1.242345404940941,0.0009584280852851788,nan,0,0,cann_no_cue,1.2972294148690753,0.05488400992813425,0.7961706623954264
