time_s,truth_phase_rad,measured_rate_rad_s,phase_hint_rad,hint_available,hint_accepted,mode,decoded_phase_rad,truth_error_rad,bump_concentration
142.0,0.8716114136551525,0.0010626240746142324,nan,0,0,cann_gated_cue,0.8740168188344416,0.0024054051792892217,0.7961706623987391
144.0,0.8737931286691343,0.0013741019764520904,nan,0,0,dead_reckoning,0.8844995588338622,0.01070643016472772,
144.0,0.8737931286691343,0.0013741019764520904,nan,0,0,cann_no_cue,0.8844995585650332,0.010706429895898761,0.7961706624102218
144.0,0.8737931286691343,0.0013741019764520904,nan,0,0,cann_sparse_cue,0.9596500445087619,0.08585691583962785,0.7961706624102215
144.0,0.8737931286691343,0.0013741019764520904,nan,0,0,cann_gated_cue,0.8761420669835703,0.0023489383144359444,0.7961706624102217
146.0,0.8759531480991635,0.0008976885430740568,nan,0,0,dead_reckoning,0.8872477627867664,0.011294614687602955,
146.0,0.8759531480991635,0.0008976885430740568,nan,0,0,cann_no_cue,0.8872477625177201,0.011294614418556392,0.7961706624342413
146.0,0.8759531480991635,0.0008976885430740568,nan,0,0,cann_sparse_cue,0.9623982484614492,0.08644510036228592,0.7961706624342413
146.0,0.8759531480991635,0.0008976885430740568,nan,0,0,cann_gated_cue,0.8788902709362575,0.0029371228370940194,0.7961706624342415
148.0,0.8780913568178702,0.0009151549221230753,nan,0,0,dead_reckoning,0.8890431398729145,0.010951783055044295,
148.0,0.8780913568178702,0.0009151549221230753,nan,0,0,cann_no_cue,0.8890431396038052,0.010951782785935116,0.7961706623999893
148.0,0.8780913568178702,0.0009151549221230753,nan,0,0,cann_sparse_cue,0.9641936255475343,0.0861022687296642,0.7961706623999893
148.0,0.8780913568178702,0.0009151549221230753,nan,0,0,cann_gated_cue,0.8806856480223422,0.0025942912044718547,0.7961706623999895
150.0,0.8802076779612834,0.0012082076936815326,nan,0,0,dead_reckoning,0.8908734497171606,0.010665771755877351,
150.0,0.8802076779612834,0.0012082076936815326,nan,0,0,cann_no_cue,0.8908734494479871,0.010665771486703779,0.7961706624009912
150.0,0.8802076779612834,0.0012082076936815326,nan,0,0,cann_sparse_cue,0.9660239353917162,0.08581625743043286,0.7961706624009911
150.0,0.8802076779612834,0.0012082076936815326,nan,0,0,cann_gated_cue,0.8825159578665244,0.002308279905240962,0.7961706624009913
152.0,0.8823020730636766,0.0012830384776880259,nan,0,0,dead_reckoning,0.8932898651045238,0.01098779204084721,
152.0,0.8823020730636766,0.0012830384776880259,nan,0,0,cann_no_cue,0.8932898648352029,0.0109877917715262,0.796170662420684
152.0,0.8823020730636766,0.0012830384776880259,nan,0,0,cann_sparse_cue,0.9684403507789321,0.08613827771525528,0.7961706624206838
152.0,0.8823020730636766,0.0012830384776880259,nan,0,0,cann_gated_cue,0.8849323732537403,0.002630300190063828,0.7961706624206839
154.0,0.8843745421250497,0.0009703270357844701,nan,0,0,dead_reckoning,0.8958559420598998,0.011481399934849978,
154.0,0.8843745421250497,0.0009703270357844701,nan,0,0,cann_no_cue,0.8958559417904012,0.011481399665351333,0.7961706624265837
154.0,0.8843745421250497,0.0009703270357844701,nan,0,0,cann_sparse_cue,0.9710064277341304,0.08663188560908086,0.7961706624265839
154.0,0.8843745421250497,0.0009703270357844701,nan,0,0,cann_gated_cue,0.8874984502089384,0.003123908083888516,0.7961706624265837
156.0,0.8864251236111295,0.0011698553448023046,nan,0,0,dead_reckoning,0.8977965961314687,0.01137147252033932,
